"","ratd","ratr","ratrd","Name","Name_f","Byear","PDGA","year","Age"
"4164","10-Apr-2007",972,42,"Dunipace","Dave",1949,987,2007,58
"4165","19-Dec-2006",969,39,"Dunipace","Dave",1949,987,2006,57
"4166","19-Sep-2006",968,36,"Dunipace","Dave",1949,987,2006,57
"4167","27-Jun-2006",963,30,"Dunipace","Dave",1949,987,2006,57
"4168","18-Apr-2006",964,33,"Dunipace","Dave",1949,987,2006,57
"4169","24-Jan-2006",973,33,"Dunipace","Dave",1949,987,2006,57
"4170","15-Dec-2005",971,32,"Dunipace","Dave",1949,987,2005,56
"4171","15-Sep-2005",959,46,"Dunipace","Dave",1949,987,2005,56
"4172","15-Jul-2005",966,43,"Dunipace","Dave",1949,987,2005,56
"4173","15-May-2005",968,35,"Dunipace","Dave",1949,987,2005,56
"4174","15-Dec-2004",965,33,"Dunipace","Dave",1949,987,2004,55
"4175","15-Sep-2004",967,33,"Dunipace","Dave",1949,987,2004,55
"4176","15-Jul-2004",970,29,"Dunipace","Dave",1949,987,2004,55
"4177","15-May-2004",969,31,"Dunipace","Dave",1949,987,2004,55
"4178","15-Feb-2004",973,32,"Dunipace","Dave",1949,987,2004,55
"4179","15-Dec-2003",973,32,"Dunipace","Dave",1949,987,2003,54
"4180","15-Sep-2003",975,30,"Dunipace","Dave",1949,987,2003,54
"4181","15-May-2003",976,41,"Dunipace","Dave",1949,987,2003,54
"4182","15-Mar-2003",980,42,"Dunipace","Dave",1949,987,2003,54
"4183","30-Sep-2002",981,40,"Dunipace","Dave",1949,987,2002,53
"4184","28-Jul-2002",981,40,"Dunipace","Dave",1949,987,2002,53
"4185","27-May-2002",983,43,"Dunipace","Dave",1949,987,2002,53
"4186","31-Mar-2002",984,40,"Dunipace","Dave",1949,987,2002,53
"4187","16-Dec-2001",979,38,"Dunipace","Dave",1949,987,2001,52
"4188","26-Aug-2001",977,34,"Dunipace","Dave",1949,987,2001,52
"4189","1-Jul-2001",974,29,"Dunipace","Dave",1949,987,2001,52
"4190","29-Apr-2001",970,21,"Dunipace","Dave",1949,987,2001,52
"4191","16-Dec-2000",967,25,"Dunipace","Dave",1949,987,2000,51
"4192","27-Aug-2000",967,29,"Dunipace","Dave",1949,987,2000,51
"4193","25-Jun-2000",972,28,"Dunipace","Dave",1949,987,2000,51
"4194","30-Apr-2000",971,31,"Dunipace","Dave",1949,987,2000,51
"4195","31-Oct-1999",972,31,"Dunipace","Dave",1949,987,1999,50
"4196","29-Aug-1999",972,29,"Dunipace","Dave",1949,987,1999,50
"4197","27-Jun-1999",964,27,"Dunipace","Dave",1949,987,1999,50
"4198","25-Apr-1999",964,29,"Dunipace","Dave",1949,987,1999,50
"4199","15-Nov-1998",960,20,"Dunipace","Dave",1949,987,1998,49
"4200","8-Aug-1998",961,12,"Dunipace","Dave",1949,987,1998,49
"17262","26-Jun-2007",886,2,"Sias","Johnny",1952,1700,2007,55
"1295","14-Jan-2025",944,47,"Beaver","Alan",1952,1213,2025,73
"1296","10-Dec-2024",944,46,"Beaver","Alan",1952,1213,2024,72
"1297","8-Oct-2024",942,42,"Beaver","Alan",1952,1213,2024,72
"1298","10-Sep-2024",942,36,"Beaver","Alan",1952,1213,2024,72
"1299","13-Aug-2024",945,42,"Beaver","Alan",1952,1213,2024,72
"1300","9-Jul-2024",949,41,"Beaver","Alan",1952,1213,2024,72
"1301","11-Jun-2024",947,45,"Beaver","Alan",1952,1213,2024,72
"1302","14-May-2024",950,44,"Beaver","Alan",1952,1213,2024,72
"1303","12-Mar-2024",953,45,"Beaver","Alan",1952,1213,2024,72
"1304","13-Feb-2024",951,43,"Beaver","Alan",1952,1213,2024,72
"1305","9-Jan-2024",952,43,"Beaver","Alan",1952,1213,2024,72
"1306","12-Dec-2023",955,46,"Beaver","Alan",1952,1213,2023,71
"1307","12-Sep-2023",953,49,"Beaver","Alan",1952,1213,2023,71
"1308","8-Aug-2023",951,44,"Beaver","Alan",1952,1213,2023,71
"1309","11-Jul-2023",950,46,"Beaver","Alan",1952,1213,2023,71
"1310","13-Jun-2023",950,47,"Beaver","Alan",1952,1213,2023,71
"1311","9-May-2023",955,48,"Beaver","Alan",1952,1213,2023,71
"1312","11-Apr-2023",953,49,"Beaver","Alan",1952,1213,2023,71
"1313","14-Mar-2023",955,57,"Beaver","Alan",1952,1213,2023,71
"1314","14-Feb-2023",950,55,"Beaver","Alan",1952,1213,2023,71
"1315","10-Jan-2023",952,52,"Beaver","Alan",1952,1213,2023,71
"1316","13-Dec-2022",949,49,"Beaver","Alan",1952,1213,2022,70
"1317","8-Nov-2022",948,52,"Beaver","Alan",1952,1213,2022,70
"1318","13-Sep-2022",950,60,"Beaver","Alan",1952,1213,2022,70
"1319","9-Aug-2022",947,63,"Beaver","Alan",1952,1213,2022,70
"1320","12-Jul-2022",947,60,"Beaver","Alan",1952,1213,2022,70
"1321","14-Jun-2022",948,55,"Beaver","Alan",1952,1213,2022,70
"1322","10-May-2022",950,59,"Beaver","Alan",1952,1213,2022,70
"1323","12-Apr-2022",951,68,"Beaver","Alan",1952,1213,2022,70
"1324","8-Feb-2022",952,65,"Beaver","Alan",1952,1213,2022,70
"1325","14-Dec-2021",953,63,"Beaver","Alan",1952,1213,2021,69
"1326","9-Nov-2021",955,59,"Beaver","Alan",1952,1213,2021,69
"1327","12-Oct-2021",958,57,"Beaver","Alan",1952,1213,2021,69
"1328","14-Sep-2021",957,59,"Beaver","Alan",1952,1213,2021,69
"1329","10-Aug-2021",960,63,"Beaver","Alan",1952,1213,2021,69
"1330","13-Jul-2021",961,65,"Beaver","Alan",1952,1213,2021,69
"1331","8-Jun-2021",960,68,"Beaver","Alan",1952,1213,2021,69
"1332","11-May-2021",962,62,"Beaver","Alan",1952,1213,2021,69
"1333","13-Apr-2021",959,54,"Beaver","Alan",1952,1213,2021,69
"1334","9-Mar-2021",964,48,"Beaver","Alan",1952,1213,2021,69
"1335","12-Jan-2021",960,57,"Beaver","Alan",1952,1213,2021,69
"1336","8-Dec-2020",960,57,"Beaver","Alan",1952,1213,2020,68
"1337","10-Nov-2020",959,60,"Beaver","Alan",1952,1213,2020,68
"1338","13-Oct-2020",960,63,"Beaver","Alan",1952,1213,2020,68
"1339","8-Sep-2020",961,63,"Beaver","Alan",1952,1213,2020,68
"1340","11-Aug-2020",960,60,"Beaver","Alan",1952,1213,2020,68
"1341","14-Jul-2020",959,58,"Beaver","Alan",1952,1213,2020,68
"1342","10-Mar-2020",962,73,"Beaver","Alan",1952,1213,2020,68
"1343","11-Feb-2020",965,68,"Beaver","Alan",1952,1213,2020,68
"1344","14-Jan-2020",965,65,"Beaver","Alan",1952,1213,2020,68
"1345","10-Dec-2019",965,63,"Beaver","Alan",1952,1213,2019,67
"1346","12-Nov-2019",967,63,"Beaver","Alan",1952,1213,2019,67
"1347","8-Oct-2019",970,61,"Beaver","Alan",1952,1213,2019,67
"1348","10-Sep-2019",971,64,"Beaver","Alan",1952,1213,2019,67
"1349","13-Aug-2019",969,61,"Beaver","Alan",1952,1213,2019,67
"1350","9-Jul-2019",970,59,"Beaver","Alan",1952,1213,2019,67
"1351","11-Jun-2019",968,63,"Beaver","Alan",1952,1213,2019,67
"1352","14-May-2019",967,60,"Beaver","Alan",1952,1213,2019,67
"1353","9-Apr-2019",966,57,"Beaver","Alan",1952,1213,2019,67
"1354","19-Mar-2019",965,60,"Beaver","Alan",1952,1213,2019,67
"1355","26-Feb-2019",963,64,"Beaver","Alan",1952,1213,2019,67
"1356","18-Dec-2018",963,66,"Beaver","Alan",1952,1213,2018,66
"1357","28-Nov-2018",962,66,"Beaver","Alan",1952,1213,2018,66
"1358","30-Oct-2018",962,65,"Beaver","Alan",1952,1213,2018,66
"1359","11-Sep-2018",963,62,"Beaver","Alan",1952,1213,2018,66
"1360","31-Jul-2018",964,61,"Beaver","Alan",1952,1213,2018,66
"1361","26-Jun-2018",962,58,"Beaver","Alan",1952,1213,2018,66
"1362","22-May-2018",961,50,"Beaver","Alan",1952,1213,2018,66
"1363","17-Apr-2018",960,60,"Beaver","Alan",1952,1213,2018,66
"1364","13-Mar-2018",958,55,"Beaver","Alan",1952,1213,2018,66
"1365","31-Jan-2018",956,48,"Beaver","Alan",1952,1213,2018,66
"1366","12-Dec-2017",957,51,"Beaver","Alan",1952,1213,2017,65
"1367","14-Nov-2017",958,44,"Beaver","Alan",1952,1213,2017,65
"1368","25-Oct-2017",956,40,"Beaver","Alan",1952,1213,2017,65
"1369","26-Sep-2017",958,44,"Beaver","Alan",1952,1213,2017,65
"1370","22-Aug-2017",960,51,"Beaver","Alan",1952,1213,2017,65
"1371","25-Jul-2017",962,54,"Beaver","Alan",1952,1213,2017,65
"1372","27-Jun-2017",966,48,"Beaver","Alan",1952,1213,2017,65
"1373","23-May-2017",964,46,"Beaver","Alan",1952,1213,2017,65
"1374","26-Apr-2017",960,39,"Beaver","Alan",1952,1213,2017,65
"1375","28-Mar-2017",965,46,"Beaver","Alan",1952,1213,2017,65
"1376","24-Jan-2017",965,54,"Beaver","Alan",1952,1213,2017,65
"1377","6-Dec-2016",966,50,"Beaver","Alan",1952,1213,2016,64
"1378","15-Nov-2016",964,60,"Beaver","Alan",1952,1213,2016,64
"1379","18-Oct-2016",962,57,"Beaver","Alan",1952,1213,2016,64
"1380","20-Sep-2016",960,58,"Beaver","Alan",1952,1213,2016,64
"1381","16-Aug-2016",958,57,"Beaver","Alan",1952,1213,2016,64
"1382","19-Jul-2016",961,56,"Beaver","Alan",1952,1213,2016,64
"1383","21-Jun-2016",962,57,"Beaver","Alan",1952,1213,2016,64
"1384","17-May-2016",960,61,"Beaver","Alan",1952,1213,2016,64
"1385","19-Apr-2016",957,57,"Beaver","Alan",1952,1213,2016,64
"1386","22-Mar-2016",959,62,"Beaver","Alan",1952,1213,2016,64
"1387","23-Feb-2016",961,59,"Beaver","Alan",1952,1213,2016,64
"1388","26-Jan-2016",962,58,"Beaver","Alan",1952,1213,2016,64
"1389","17-Nov-2015",966,65,"Beaver","Alan",1952,1213,2015,63
"1390","20-Oct-2015",968,64,"Beaver","Alan",1952,1213,2015,63
"1391","30-Sep-2015",967,64,"Beaver","Alan",1952,1213,2015,63
"1392","1-Sep-2015",967,68,"Beaver","Alan",1952,1213,2015,63
"1393","28-Jul-2015",964,68,"Beaver","Alan",1952,1213,2015,63
"1394","23-Jun-2015",968,72,"Beaver","Alan",1952,1213,2015,63
"1395","26-May-2015",969,69,"Beaver","Alan",1952,1213,2015,63
"1396","28-Apr-2015",971,71,"Beaver","Alan",1952,1213,2015,63
"1397","24-Mar-2015",972,69,"Beaver","Alan",1952,1213,2015,63
"1398","27-Jan-2015",969,69,"Beaver","Alan",1952,1213,2015,63
"1399","16-Dec-2014",969,66,"Beaver","Alan",1952,1213,2014,62
"1400","18-Nov-2014",969,70,"Beaver","Alan",1952,1213,2014,62
"1401","28-Oct-2014",970,70,"Beaver","Alan",1952,1213,2014,62
"1402","30-Sep-2014",974,72,"Beaver","Alan",1952,1213,2014,62
"1403","9-Sep-2014",975,69,"Beaver","Alan",1952,1213,2014,62
"1404","26-Aug-2014",979,69,"Beaver","Alan",1952,1213,2014,62
"1405","15-Jul-2014",980,68,"Beaver","Alan",1952,1213,2014,62
"1406","24-Jun-2014",980,70,"Beaver","Alan",1952,1213,2014,62
"1407","27-May-2014",979,79,"Beaver","Alan",1952,1213,2014,62
"1408","15-Apr-2014",977,78,"Beaver","Alan",1952,1213,2014,62
"1409","18-Mar-2014",978,78,"Beaver","Alan",1952,1213,2014,62
"1410","21-Jan-2014",980,78,"Beaver","Alan",1952,1213,2014,62
"1411","17-Dec-2013",977,75,"Beaver","Alan",1952,1213,2013,61
"1412","22-Oct-2013",978,78,"Beaver","Alan",1952,1213,2013,61
"1413","1-Oct-2013",976,71,"Beaver","Alan",1952,1213,2013,61
"1414","13-Aug-2013",975,67,"Beaver","Alan",1952,1213,2013,61
"1415","2-Jul-2013",976,69,"Beaver","Alan",1952,1213,2013,61
"1416","11-Jun-2013",976,69,"Beaver","Alan",1952,1213,2013,61
"1417","21-May-2013",977,65,"Beaver","Alan",1952,1213,2013,61
"1418","23-Apr-2013",977,55,"Beaver","Alan",1952,1213,2013,61
"1419","26-Mar-2013",977,60,"Beaver","Alan",1952,1213,2013,61
"1420","18-Dec-2012",976,57,"Beaver","Alan",1952,1213,2012,60
"1421","13-Nov-2012",974,57,"Beaver","Alan",1952,1213,2012,60
"1422","23-Oct-2012",977,53,"Beaver","Alan",1952,1213,2012,60
"1423","18-Sep-2012",976,56,"Beaver","Alan",1952,1213,2012,60
"1424","14-Aug-2012",976,55,"Beaver","Alan",1952,1213,2012,60
"1425","3-Jul-2012",975,49,"Beaver","Alan",1952,1213,2012,60
"1426","15-May-2012",970,48,"Beaver","Alan",1952,1213,2012,60
"1427","23-Mar-2012",974,53,"Beaver","Alan",1952,1213,2012,60
"1428","20-Dec-2011",977,52,"Beaver","Alan",1952,1213,2011,59
"1429","22-Nov-2011",975,56,"Beaver","Alan",1952,1213,2011,59
"1430","25-Oct-2011",975,49,"Beaver","Alan",1952,1213,2011,59
"1431","30-Aug-2011",975,62,"Beaver","Alan",1952,1213,2011,59
"1432","21-Jun-2011",976,65,"Beaver","Alan",1952,1213,2011,59
"1433","17-May-2011",977,70,"Beaver","Alan",1952,1213,2011,59
"1434","29-Mar-2011",979,66,"Beaver","Alan",1952,1213,2011,59
"1435","25-Jan-2011",976,66,"Beaver","Alan",1952,1213,2011,59
"1436","14-Dec-2010",976,69,"Beaver","Alan",1952,1213,2010,58
"1437","26-Oct-2010",976,65,"Beaver","Alan",1952,1213,2010,58
"1438","31-Aug-2010",971,59,"Beaver","Alan",1952,1213,2010,58
"1439","20-Jul-2010",973,60,"Beaver","Alan",1952,1213,2010,58
"1440","22-Jun-2010",974,61,"Beaver","Alan",1952,1213,2010,58
"1441","4-May-2010",972,56,"Beaver","Alan",1952,1213,2010,58
"1442","23-Mar-2010",974,59,"Beaver","Alan",1952,1213,2010,58
"1443","26-Jan-2010",972,64,"Beaver","Alan",1952,1213,2010,58
"1444","15-Dec-2009",970,60,"Beaver","Alan",1952,1213,2009,57
"1445","20-Oct-2009",969,67,"Beaver","Alan",1952,1213,2009,57
"1446","21-Jul-2009",975,73,"Beaver","Alan",1952,1213,2009,57
"1447","19-May-2009",977,79,"Beaver","Alan",1952,1213,2009,57
"1448","27-Jan-2009",979,80,"Beaver","Alan",1952,1213,2009,57
"1449","25-Nov-2008",981,77,"Beaver","Alan",1952,1213,2008,56
"1450","9-Sep-2008",977,75,"Beaver","Alan",1952,1213,2008,56
"1451","24-Jun-2008",980,69,"Beaver","Alan",1952,1213,2008,56
"1452","29-Apr-2008",984,71,"Beaver","Alan",1952,1213,2008,56
"1453","29-Jan-2008",983,81,"Beaver","Alan",1952,1213,2008,56
"1454","13-Nov-2007",988,74,"Beaver","Alan",1952,1213,2007,55
"1455","28-Aug-2007",991,91,"Beaver","Alan",1952,1213,2007,55
"1456","26-Jun-2007",991,87,"Beaver","Alan",1952,1213,2007,55
"1457","10-Apr-2007",991,87,"Beaver","Alan",1952,1213,2007,55
"1458","30-Jan-2007",988,90,"Beaver","Alan",1952,1213,2007,55
"1459","19-Dec-2006",988,91,"Beaver","Alan",1952,1213,2006,54
"1460","19-Sep-2006",984,101,"Beaver","Alan",1952,1213,2006,54
"1461","27-Jun-2006",982,91,"Beaver","Alan",1952,1213,2006,54
"1462","18-Apr-2006",978,95,"Beaver","Alan",1952,1213,2006,54
"1463","14-Feb-2006",974,94,"Beaver","Alan",1952,1213,2006,54
"1464","24-Jan-2006",975,86,"Beaver","Alan",1952,1213,2006,54
"1465","15-Dec-2005",975,86,"Beaver","Alan",1952,1213,2005,53
"1466","15-Sep-2005",972,85,"Beaver","Alan",1952,1213,2005,53
"1467","15-Jul-2005",972,89,"Beaver","Alan",1952,1213,2005,53
"1468","15-May-2005",974,78,"Beaver","Alan",1952,1213,2005,53
"1469","15-Feb-2005",973,75,"Beaver","Alan",1952,1213,2005,53
"1470","15-Dec-2004",974,68,"Beaver","Alan",1952,1213,2004,52
"1471","15-Sep-2004",974,71,"Beaver","Alan",1952,1213,2004,52
"1472","15-Jul-2004",975,65,"Beaver","Alan",1952,1213,2004,52
"1473","15-May-2004",973,62,"Beaver","Alan",1952,1213,2004,52
"1474","15-Feb-2004",978,68,"Beaver","Alan",1952,1213,2004,52
"1475","15-Dec-2003",976,72,"Beaver","Alan",1952,1213,2003,51
"1476","15-Sep-2003",984,70,"Beaver","Alan",1952,1213,2003,51
"1477","15-Jul-2003",986,80,"Beaver","Alan",1952,1213,2003,51
"1478","15-May-2003",986,75,"Beaver","Alan",1952,1213,2003,51
"1479","15-Mar-2003",989,69,"Beaver","Alan",1952,1213,2003,51
"1480","31-Dec-2002",995,69,"Beaver","Alan",1952,1213,2002,50
"1481","30-Sep-2002",993,56,"Beaver","Alan",1952,1213,2002,50
"1482","28-Jul-2002",993,53,"Beaver","Alan",1952,1213,2002,50
"1483","27-May-2002",998,49,"Beaver","Alan",1952,1213,2002,50
"1484","31-Mar-2002",999,47,"Beaver","Alan",1952,1213,2002,50
"1485","16-Dec-2001",1001,42,"Beaver","Alan",1952,1213,2001,49
"1486","26-Aug-2001",998,43,"Beaver","Alan",1952,1213,2001,49
"1487","1-Jul-2001",1003,33,"Beaver","Alan",1952,1213,2001,49
"1488","29-Apr-2001",995,34,"Beaver","Alan",1952,1213,2001,49
"1489","16-Dec-2000",992,31,"Beaver","Alan",1952,1213,2000,48
"1490","27-Aug-2000",981,37,"Beaver","Alan",1952,1213,2000,48
"1491","25-Jun-2000",980,44,"Beaver","Alan",1952,1213,2000,48
"1492","30-Apr-2000",973,42,"Beaver","Alan",1952,1213,2000,48
"1493","31-Oct-1999",972,48,"Beaver","Alan",1952,1213,1999,47
"1494","29-Aug-1999",972,36,"Beaver","Alan",1952,1213,1999,47
"1495","27-Jun-1999",972,32,"Beaver","Alan",1952,1213,1999,47
"1496","25-Apr-1999",975,23,"Beaver","Alan",1952,1213,1999,47
"1497","15-Nov-1998",968,12,"Beaver","Alan",1952,1213,1998,46
"1498","8-Aug-1998",968,10,"Beaver","Alan",1952,1213,1998,46
"19893","21-May-2013",984,9,"Wilkes","Kyle",1974,16650,2013,39
"19894","23-Apr-2013",986,11,"Wilkes","Kyle",1974,16650,2013,39
"19895","18-Sep-2012",983,9,"Wilkes","Kyle",1974,16650,2012,38
"19896","14-Aug-2012",993,9,"Wilkes","Kyle",1974,16650,2012,38
"19897","13-Sep-2011",1002,34,"Wilkes","Kyle",1974,16650,2011,37
"19898","30-Aug-2011",1001,32,"Wilkes","Kyle",1974,16650,2011,37
"19899","12-Jul-2011",1005,26,"Wilkes","Kyle",1974,16650,2011,37
"19900","21-Jun-2011",1004,24,"Wilkes","Kyle",1974,16650,2011,37
"19901","17-May-2011",1001,21,"Wilkes","Kyle",1974,16650,2011,37
"19902","29-Mar-2011",1007,19,"Wilkes","Kyle",1974,16650,2011,37
"19903","14-Dec-2010",1016,15,"Wilkes","Kyle",1974,16650,2010,36
"19904","31-Aug-2010",1014,13,"Wilkes","Kyle",1974,16650,2010,36
"19905","22-Jun-2010",1019,18,"Wilkes","Kyle",1974,16650,2010,36
"19906","15-Dec-2009",1014,24,"Wilkes","Kyle",1974,16650,2009,35
"19907","20-Oct-2009",1016,25,"Wilkes","Kyle",1974,16650,2009,35
"19908","19-May-2009",1020,32,"Wilkes","Kyle",1974,16650,2009,35
"19909","17-Mar-2009",1020,30,"Wilkes","Kyle",1974,16650,2009,35
"19910","27-Jan-2009",1021,32,"Wilkes","Kyle",1974,16650,2009,35
"19911","25-Nov-2008",1022,29,"Wilkes","Kyle",1974,16650,2008,34
"19912","9-Sep-2008",1021,37,"Wilkes","Kyle",1974,16650,2008,34
"19913","24-Jun-2008",1016,32,"Wilkes","Kyle",1974,16650,2008,34
"19914","29-Apr-2008",1010,39,"Wilkes","Kyle",1974,16650,2008,34
"19915","29-Jan-2008",1011,48,"Wilkes","Kyle",1974,16650,2008,34
"19916","13-Nov-2007",1010,50,"Wilkes","Kyle",1974,16650,2007,33
"19917","28-Aug-2007",1011,49,"Wilkes","Kyle",1974,16650,2007,33
"19918","26-Jun-2007",1012,46,"Wilkes","Kyle",1974,16650,2007,33
"19919","10-Apr-2007",1012,39,"Wilkes","Kyle",1974,16650,2007,33
"19920","19-Dec-2006",1013,39,"Wilkes","Kyle",1974,16650,2006,32
"19921","19-Sep-2006",1013,40,"Wilkes","Kyle",1974,16650,2006,32
"19922","27-Jun-2006",1018,36,"Wilkes","Kyle",1974,16650,2006,32
"19923","18-Apr-2006",1017,36,"Wilkes","Kyle",1974,16650,2006,32
"19924","24-Jan-2006",1016,35,"Wilkes","Kyle",1974,16650,2006,32
"19925","15-Dec-2005",1016,33,"Wilkes","Kyle",1974,16650,2005,31
"19926","15-Jul-2005",1018,39,"Wilkes","Kyle",1974,16650,2005,31
"19927","15-May-2005",1019,30,"Wilkes","Kyle",1974,16650,2005,31
"19928","15-Dec-2004",1013,28,"Wilkes","Kyle",1974,16650,2004,30
"19929","15-Sep-2004",1012,25,"Wilkes","Kyle",1974,16650,2004,30
"19930","15-Jul-2004",1012,25,"Wilkes","Kyle",1974,16650,2004,30
"19931","15-May-2004",1011,35,"Wilkes","Kyle",1974,16650,2004,30
"19932","15-Feb-2004",1009,36,"Wilkes","Kyle",1974,16650,2004,30
"19933","15-Dec-2003",1008,36,"Wilkes","Kyle",1974,16650,2003,29
"19934","15-Sep-2003",1012,35,"Wilkes","Kyle",1974,16650,2003,29
"19935","15-Jul-2003",1013,44,"Wilkes","Kyle",1974,16650,2003,29
"19936","15-May-2003",1014,43,"Wilkes","Kyle",1974,16650,2003,29
"19937","15-Mar-2003",1015,39,"Wilkes","Kyle",1974,16650,2003,29
"19938","31-Dec-2002",1014,39,"Wilkes","Kyle",1974,16650,2002,28
"19939","30-Sep-2002",1013,39,"Wilkes","Kyle",1974,16650,2002,28
"19940","28-Jul-2002",1013,31,"Wilkes","Kyle",1974,16650,2002,28
"19941","27-May-2002",1012,24,"Wilkes","Kyle",1974,16650,2002,28
"19942","31-Mar-2002",1012,19,"Wilkes","Kyle",1974,16650,2002,28
"19943","16-Dec-2001",1006,22,"Wilkes","Kyle",1974,16650,2001,27
"19944","26-Aug-2001",1001,17,"Wilkes","Kyle",1974,16650,2001,27
"19945","27-Aug-2000",998,24,"Wilkes","Kyle",1974,16650,2000,26
"19946","30-Apr-2000",1001,19,"Wilkes","Kyle",1974,16650,2000,26
"19947","31-Oct-1999",1000,19,"Wilkes","Kyle",1974,16650,1999,25
"19948","29-Aug-1999",996,19,"Wilkes","Kyle",1974,16650,1999,25
"19949","25-Apr-1999",1001,35,"Wilkes","Kyle",1974,16650,1999,25
"19950","15-Nov-1998",1001,29,"Wilkes","Kyle",1974,16650,1998,24
"19951","8-Aug-1998",1003,27,"Wilkes","Kyle",1974,16650,1998,24
"6670","12-Nov-2024",944,19,"Hosfeld","Gregg",1958,1602,2024,66
"6671","8-Oct-2024",949,18,"Hosfeld","Gregg",1958,1602,2024,66
"6672","14-May-2024",951,15,"Hosfeld","Gregg",1958,1602,2024,66
"6673","9-Apr-2024",951,13,"Hosfeld","Gregg",1958,1602,2024,66
"6674","13-Feb-2024",956,17,"Hosfeld","Gregg",1958,1602,2024,66
"6675","12-Dec-2023",959,22,"Hosfeld","Gregg",1958,1602,2023,65
"6676","9-May-2023",952,28,"Hosfeld","Gregg",1958,1602,2023,65
"6677","11-Apr-2023",957,31,"Hosfeld","Gregg",1958,1602,2023,65
"6678","14-Mar-2023",959,29,"Hosfeld","Gregg",1958,1602,2023,65
"6679","10-Jan-2023",960,29,"Hosfeld","Gregg",1958,1602,2023,65
"6680","13-Dec-2022",963,29,"Hosfeld","Gregg",1958,1602,2022,64
"6681","13-Sep-2022",968,41,"Hosfeld","Gregg",1958,1602,2022,64
"6682","9-Aug-2022",968,41,"Hosfeld","Gregg",1958,1602,2022,64
"6683","14-Jun-2022",970,40,"Hosfeld","Gregg",1958,1602,2022,64
"6684","10-May-2022",971,39,"Hosfeld","Gregg",1958,1602,2022,64
"6685","12-Apr-2022",977,41,"Hosfeld","Gregg",1958,1602,2022,64
"6686","8-Feb-2022",981,43,"Hosfeld","Gregg",1958,1602,2022,64
"6687","11-Jan-2022",985,44,"Hosfeld","Gregg",1958,1602,2022,64
"6688","14-Dec-2021",984,41,"Hosfeld","Gregg",1958,1602,2021,63
"6689","9-Nov-2021",985,48,"Hosfeld","Gregg",1958,1602,2021,63
"6690","12-Oct-2021",988,43,"Hosfeld","Gregg",1958,1602,2021,63
"6691","14-Sep-2021",987,44,"Hosfeld","Gregg",1958,1602,2021,63
"6692","10-Aug-2021",986,40,"Hosfeld","Gregg",1958,1602,2021,63
"6693","13-Jul-2021",985,36,"Hosfeld","Gregg",1958,1602,2021,63
"6694","8-Jun-2021",987,34,"Hosfeld","Gregg",1958,1602,2021,63
"6695","11-May-2021",985,32,"Hosfeld","Gregg",1958,1602,2021,63
"6696","13-Apr-2021",993,27,"Hosfeld","Gregg",1958,1602,2021,63
"6697","9-Mar-2021",990,22,"Hosfeld","Gregg",1958,1602,2021,63
"6698","9-Feb-2021",989,20,"Hosfeld","Gregg",1958,1602,2021,63
"6699","12-Jan-2021",992,19,"Hosfeld","Gregg",1958,1602,2021,63
"6700","8-Dec-2020",982,17,"Hosfeld","Gregg",1958,1602,2020,62
"6701","13-Oct-2020",991,14,"Hosfeld","Gregg",1958,1602,2020,62
"6702","10-Mar-2020",989,38,"Hosfeld","Gregg",1958,1602,2020,62
"6703","14-Jan-2020",988,35,"Hosfeld","Gregg",1958,1602,2020,62
"6704","10-Dec-2019",988,37,"Hosfeld","Gregg",1958,1602,2019,61
"6705","12-Nov-2019",989,35,"Hosfeld","Gregg",1958,1602,2019,61
"6706","9-Jul-2019",990,32,"Hosfeld","Gregg",1958,1602,2019,61
"6707","11-Jun-2019",988,27,"Hosfeld","Gregg",1958,1602,2019,61
"6708","14-May-2019",986,20,"Hosfeld","Gregg",1958,1602,2019,61
"6709","9-Apr-2019",982,11,"Hosfeld","Gregg",1958,1602,2019,61
"6710","18-Dec-2018",978,16,"Hosfeld","Gregg",1958,1602,2018,60
"6711","13-Mar-2018",982,46,"Hosfeld","Gregg",1958,1602,2018,60
