"","Place","Name","Fairway.Hits","Parked","Circle.1","Circle.2","Scramble","Circle.1.Putting","Circle.2.Putting","SGTG","SGP","SGC1X","SGC2","OB","Score","Rating","NR","tournament","longt","shortt","intert","Scorez","Fairway.Hitsz","Circle.1z","Circle.2z","Scramblez","Circle.1.Puttingz","Circle.2.Puttingz","OBz","Year"
"6865",29,"Ty Love",76,18,35,58,27,77,24,8.56,-3.62,-2.89,-0.73,10,251,1013,4,"Portland2022_MPO",71.0110033995497,31.7687526772782,46.7288928272569,0.354637017425993,0.117724993208879,-0.221315407834898,0.108222882942012,-0.687078332027765,-1.29862732961349,-0.595784581257779,-0.390374687661022,2022
"6866",32,"Drew Gibson",72,10,32,58,47,85,35,5.19,2.75,0.66,2.09,14,252,1035,4,"Portland2022_MPO",61.6452642402292,57.745301150176,71.8819278778508,0.49058120743929,-0.715405727961656,-0.68406580603514,0.108222882942012,0.635331846770444,-0.152596496765134,0.422685006973425,0.768156643462012,2022
"6867",32,"Ben Callaway",79,6,36,61,39,84,20,9.37,-1.42,0.57,-2,14,252,1023,4,"Portland2022_MPO",63.720844270302,54.4982325910637,51.523563297331,0.49058120743929,0.74257303408678,-0.0670652751014839,0.481591829091952,0.10636777525116,-0.295850350871179,-0.966137158796399,0.768156643462012,2022
"6868",32,"Chris Nelson",78,11,35,58,38,86,19,8.15,-0.21,1.11,-1.32,14,252,1019,4,"Portland2022_MPO",67.5302645614231,60.9923697092882,49.8287683606384,0.49058120743929,0.534290353794147,-0.221315407834898,0.108222882942012,0.0402472663112499,-0.00934264265908933,-1.05872530318105,0.768156643462012,2022
"6869",32,"Brodie Smith",67,10,39,57,35,79,37,7.67,0.27,-1.81,2.08,14,252,1022,4,"Portland2022_MPO",59.6316124689908,38.2628897955026,65.144398811497,0.49058120743929,-1.75681912942482,0.395685123098758,-0.0162334324413017,-0.158114260508481,-1.0121196214014,0.607861295742734,0.768156643462012,2022
"6870",36,"Thomas Gilbert",68,13,28,53,39,97,46,-1.43,9.37,4.97,4.4,15,253,1029,4,"Portland2022_MPO",62.1222816581236,96.7101238595226,76.7807250489667,0.626525397452588,-1.54853644913219,-1.3010663369688,-0.514058693974556,0.10636777525116,1.5664497525074,1.44115459520463,1.05778947624277,2022
"6871",37,"Alan Wagner",76,4,32,50,27,91,33,-3.54,4.48,4.22,0.27,9,254,1003,4,"Portland2022_MPO",55.0928117287281,77.2277125048493,55.4717565105154,0.762469587465885,0.117724993208879,-0.68406580603514,-0.887427640124496,-0.687078332027765,0.706926627871134,0.237508718204115,-0.680007520441781,2022
"6872",37,"Colten Montgomery",68,14,26,46,36,85,33,1.67,1.27,0.88,0.39,11,254,1019,4,"Portland2022_MPO",50.481335029348,57.745301150176,61.9820472574905,0.762469587465885,-1.54853644913219,-1.60956660243562,-1.38525290165775,-0.091993751568571,-0.152596496765134,0.237508718204115,-0.100741854880264,2022
"6873",37,"Andrew Marwede",72,6,29,40,20,95,23,-2.99,4.93,5.52,-0.59,10,254,1028,4,"Portland2022_MPO",46.6460580531553,90.2159867412982,40.6939040592476,0.762469587465885,-0.715405727961656,-1.14681620423538,-2.13199079395763,-1.14992189460714,1.27994204429531,-0.688372725642434,-0.390374687661022,2022
"6874",40,"Eric Oakley",69,11,31,44,39,94,26,-2.8,3.74,3.87,-0.13,11,256,1017,4,"Portland2022_MPO",52.6190036416143,86.9689181821859,57.35213908617,1.03435796749248,-1.34025376883956,-0.838315938768554,-1.63416553242438,0.10636777525116,1.13668819018927,-0.41060829248847,-0.100741854880264,2022
"6875",40,"Evan Scott",71,10,31,47,15,77,19,3.58,-3.64,-1.58,-2.06,10,256,1008,4,"Portland2022_MPO",48.0300364032287,31.7687526772782,33.1913586739243,1.03435796749248,-0.92368840825429,-0.838315938768554,-1.26079658627444,-1.48052443930669,-1.29862732961349,-1.05872530318105,-0.390374687661022,2022
"6876",42,"Nate Perkins",77,6,28,42,40,76,31,-6.64,-2.42,-3.12,0.7,3,258,1004,4,"Portland2022_MPO",44.5865402146052,28.521684118166,62.932651215422,1.30624634751908,0.326007673501513,-1.3010663369688,-1.883078163191,0.172488284191071,-1.44188118371954,0.0523324294348049,-2.41780451712633,2022
"6877",42,"Bhrahsten Waugh",71,6,31,54,26,92,32,3.53,4.41,3.47,0.94,20,258,983,4,"Portland2022_MPO",54.5673784795842,80.4747810639615,53.7769615738228,1.30624634751908,-0.92368840825429,-0.838315938768554,-0.389602378591242,-0.753198840967675,0.850180481977178,0.14492057381946,2.50595364014656,2022
"6878",44,"Lance Brown",78,8,24,49,27,91,22,-2.88,0.82,2.01,-1.19,13,261,993,4,"Portland2022_MPO",51.7716108677299,77.2277125048493,44.7860342309773,1.71407891755897,0.534290353794147,-1.91806686790245,-1.01188395550781,-0.687078332027765,0.706926627871134,-0.780960870027089,0.478523810681253,2022
"6879",45,"Sias Elmore",78,7,21,44,0,89,20,-5.12,1.06,1.94,-0.88,12,262,1009,4,"Portland2022_MPO",45.8022772243398,70.7335753866248,23.3123033937724,1.85002310757227,0.534290353794147,-2.38081726610269,-1.63416553242438,-2.47233207340535,0.420418919659044,-0.966137158796399,0.188890977900495,2022
"6880",46,"Tuomas Hyytiäinen",73,8,40,58,27,75,18,3.51,-9.57,-5.31,-4.27,11,263,999,4,"Portland2022_MPO",54.6766650992548,25.2746155590537,40.9003170384179,1.98596729758556,-0.507123047669022,0.549935255832172,0.108222882942012,-0.687078332027765,-1.58513503782558,-1.15131344756571,-0.100741854880264,2022
"6944",1,"Niklas Anttila",63,9,48,70,81,91,31,12.28,8.13,5.29,2.84,2,166,1027,3,"Oulu2022_MPO",71.9327245118346,80.9153630806016,86.8437879446969,-1.96901085668636,0.537801136628361,1.73802025347183,1.07631272197841,1.71461093185601,1.50220423132175,1.67093265384895,-0.974337027564383,2022
"6945",2,"Lauri Lehtinen",67,7,37,70,80,97,23,10.04,9.36,7.8,1.56,3,168,1027,3,"Oulu2022_MPO",66.4147791417492,93.6082560527185,77.081194075466,-1.79309745861,1.00205681867507,0.554845926506633,1.07631272197841,1.64481016437618,2.11896287914084,0.843657173266869,-0.516625214615533,2022
"6946",3,"Jesse Nieminen",65,9,39,67,79,85,44,5.41,8.99,3.54,5.45,0,170,1016,3,"Oulu2022_MPO",67.020205301673,68.2224701084847,99.954382562805,-1.61718406053364,0.769928977651714,0.769968531409396,0.80477004524281,1.57500939689635,0.885445583502657,3.01525530979482,-1.88976065346208,2022
"6947",4,"Daniel Davidsson",67,11,44,76,84,71,20,13.71,-0.3,-2.23,1.93,2,173,1022,3,"Oulu2022_MPO",74.0712457780265,38.6057198402119,76.743556363426,-1.35331396341911,1.00205681867507,1.30777504366631,1.61939807544962,1.9240132342955,-0.553657928075226,0.533428868048591,-0.974337027564383,2022
"6948",4,"Eetu Tuominen",53,4,35,63,80,92,22,4.41,7.99,6.34,1.65,1,173,974,3,"Oulu2022_MPO",51.434906235611,83.0308452426211,75.9558222700671,-1.35331396341911,-0.622838068488401,0.339723321603869,0.442713142928673,1.64481016437618,1.6049973392916,0.74024773819411,-1.43204884051323,2022
"6949",6,"Saku Poikonen",62,9,54,72,71,81,7,10.44,0.96,1.55,-0.59,1,174,995,3,"Oulu2022_MPO",73.3673547480919,59.7605414604067,52.2386703547297,-1.26535726438093,0.421737216116685,2.38338806818012,1.25734117313548,1.01660325705771,0.474273151623262,-0.810893787897282,-1.43204884051323,2022
"6950",6,"Väinö Mäkelä",53,7,44,65,85,80,23,11.44,2.97,1.34,1.62,4,174,1023,3,"Oulu2022_MPO",58.7236058823912,57.6450592983873,80.8792912056621,-1.26535726438093,-0.622838068488401,1.30777504366631,0.623741594085742,1.99381400177533,0.371480043653413,0.843657173266869,-0.0589134016666837,2022
"6951",6,"Toni Prykäri",67,4,41,70,78,87,21,7.03,5.38,3.56,1.81,2,174,972,3,"Oulu2022_MPO",64.2746583596816,72.4534344325237,73.3112116125897,-1.26535726438093,1.00205681867507,0.98509113631216,1.07631272197841,1.50520862941652,1.09103179944235,0.63683830312135,-0.974337027564383,2022
"6952",9,"Rasmus Tuominen",72,13,44,69,60,84,13,11.54,1.86,3.35,-1.49,4,175,985,3,"Oulu2022_MPO",76.1473814854,66.1069879464652,50.6350875006922,-1.17740056534275,1.58237642123345,1.30777504366631,0.985798496399879,0.24879481477959,0.782652475532808,-0.190437177460725,-0.0589134016666837,2022
"6953",10,"Joona Heinänen",68,9,54,74,63,80,6,15.38,0.02,2.16,-2.14,7,176,1009,3,"Oulu2022_MPO",77.0863636158527,57.6450592983873,45.0363431410171,-1.08944386630457,1.11812073918674,2.38338806818012,1.43836962429255,0.458197117219079,0.371480043653413,-0.914303222970042,1.31422203717986,2022
"6954",10,"Juho Pylkkänen",60,6,41,63,86,79,35,7.81,4.6,1.57,3.03,4,176,960,3,"Oulu2022_MPO",59.2747367503207,55.5295771363678,95.1433722964888,-1.08944386630457,0.189609375093333,0.98509113631216,0.442713142928673,2.06361476925516,0.268686935683565,2.08457039413998,-0.0589134016666837,2022
"6955",10,"Nestori Tuhkanen",55,15,46,65,65,79,47,9.39,6.01,0.78,5.22,7,176,996,3,"Oulu2022_MPO",69.9492461887314,55.5295771363678,92.6958260144529,-1.08944386630457,-0.390710227465049,1.52289764856907,0.623741594085742,0.597798652178738,0.268686935683565,3.3254836150131,1.31422203717986,2022
"6956",10,"Samuel Hänninen",55,7,31,65,81,85,33,2.98,7.42,3.04,4.39,2,176,1007,3,"Oulu2022_MPO",54.1331811899787,68.2224701084847,89.0945315554949,-1.08944386630457,-0.390710227465049,-0.0905218882016579,0.623741594085742,1.71461093185601,0.885445583502657,1.87775152399446,-0.974337027564383,2022
"6957",10,"Jasper Heino",75,28,54,78,73,56,0,17.97,-6.56,-5.53,-1.04,3,176,999,3,"Oulu2022_MPO",99.9793744235999,6.87348740991954,45.8803065690154,-1.08944386630457,1.93056818276848,2.38338806818012,1.80042652660669,1.15620479201737,-2.09555454762296,-1.5347598334066,-0.516625214615533,2022
"6958",10,"Jere Kukkurainen",45,7,39,56,72,89,8,5.72,4.68,5.06,-0.38,2,176,992,3,"Oulu2022_MPO",48.3197059738589,76.6843987565626,54.1236615861679,-1.08944386630457,-1.55134943258181,0.769968531409396,-0.190886436121068,1.08640402453754,1.29661801538205,-0.707484352824523,-0.974337027564383,2022
"6959",16,"Seppo Paju",60,15,48,72,67,76,16,10.65,0.76,-0.47,1.23,4,177,1022,3,"Oulu2022_MPO",75.202324558047,49.1831306503093,59.3285388991635,-1.00148716726639,0.189609375093333,1.73802025347183,1.25734117313548,0.737400187138396,-0.0396923882259817,0.119791127757553,-0.0589134016666837,2022
"6960",16,"Joonas Aalto",73,4,44,72,57,76,21,10,1.4,-0.43,1.83,4,177,1007,3,"Oulu2022_MPO",68.6766598322085,49.1831306503093,57.3592036657662,-1.00148716726639,1.69844034174512,1.30777504366631,1.25734117313548,0.039392512340102,-0.0396923882259817,0.63683830312135,-0.0589134016666837,2022
"6961",16,"Jaakko Ikonen",60,6,33,69,78,84,30,5.95,6.45,2.82,3.64,5,177,990,3,"Oulu2022_MPO",58.2932374357272,66.1069879464652,83.4395578611803,-1.00148716726639,0.189609375093333,0.124600716701106,0.985798496399879,1.50520862941652,0.782652475532808,1.56752321877619,0.398798411282166,2022
"6962",16,"Kristian Kuoksa",60,11,41,72,65,76,22,10.89,1.51,-0.46,1.97,5,177,1018,3,"Oulu2022_MPO",67.5763864621167,49.1831306503093,64.5615308794789,-1.00148716726639,0.189609375093333,0.98509113631216,1.25734117313548,0.597798652178738,-0.0396923882259817,0.74024773819411,0.398798411282166,2022
"6963",20,"Riku Vink",67,9,43,70,53,82,10,7.72,0.68,2.57,-1.89,2,178,1007,3,"Oulu2022_MPO",69.0365088324082,61.8760236224262,41.9416361022208,-0.913530468228213,1.00205681867507,1.20021374121492,1.07631272197841,-0.239810557579216,0.577066259593111,-0.500665482679004,-0.974337027564383,2022
"6964",20,"Teemu Talikainen",60,4,35,57,80,86,20,5.73,3.67,4.36,-0.69,3,178,982,3,"Oulu2022_MPO",50.9737452653382,70.3379522705042,73.7050786592692,-0.913530468228213,0.189609375093333,0.339723321603869,-0.100372210542533,1.64481016437618,0.988238691472506,0.533428868048591,-0.516625214615533,2022
"6965",20,"Lenni Kemppainen",62,11,44,69,56,88,5,8.11,1.3,4.58,-3.29,3,178,990,3,"Oulu2022_MPO",68.7783674651125,74.5689165945432,38.5936353533436,-0.913530468228213,0.421737216116685,1.30777504366631,0.985798496399879,-0.0304082551397275,1.1938249074122,-1.0177126580428,-0.516625214615533,2022
"6966",23,"Topias Jokinen",67,11,39,70,72,78,5,8.26,-0.86,1.01,-1.86,2,179,989,3,"Oulu2022_MPO",68.4686083030636,53.4140949743483,50.747546169971,-0.825573769190034,1.00205681867507,0.769968531409396,1.07631272197841,1.08640402453754,0.165893827713716,-1.0177126580428,-0.974337027564383,2022
"6967",23,"Onni Arminen",57,13,44,63,52,80,13,6.68,1.72,1.55,0.17,3,179,958,3,"Oulu2022_MPO",65.6323676252622,57.6450592983873,44.5581320923785,-0.825573769190034,-0.158582386441696,1.30777504366631,0.442713142928673,-0.309611325059045,0.371480043653413,-0.190437177460725,-0.516625214615533,2022
"6968",23,"Aarne Ahvenainen",63,4,39,67,58,77,18,8.62,0.78,0.08,0.7,4,179,960,3,"Oulu2022_MPO",58.3642988978555,51.2986128123288,54.7427076756086,-0.825573769190034,0.537801136628361,0.769968531409396,0.80477004524281,0.109193279819931,0.0631007197438671,0.326609997903072,-0.0589134016666837,2022
"6969",23,"Juho Rasmus",73,7,39,72,70,67,15,6.84,-1.43,-2.45,1.01,0,179,973,3,"Oulu2022_MPO",68.202943456049,30.1437911921339,60.4820253718822,-0.825573769190034,1.69844034174512,0.769968531409396,1.25734117313548,0.946802489577885,-0.964830359954621,0.0163816926847936,-1.88976065346208,2022
"6970",23,"Justus Sarvi",68,7,31,67,53,88,23,3.7,5.7,4.31,1.39,4,179,951,3,"Oulu2022_MPO",61.2188972072957,74.5689165945432,56.5714695724073,-0.825573769190034,1.11812073918674,-0.0905218882016579,0.80477004524281,-0.239810557579216,1.1938249074122,0.843657173266869,-0.0589134016666837,2022
"6971",23,"Rasmus Saukkoriipi",62,7,39,72,74,72,23,5.54,0.86,-1.45,2.31,1,179,980,3,"Oulu2022_MPO",63.2370184501443,40.7212020022313,72.5234775192308,-0.825573769190034,0.421737216116685,0.769968531409396,1.25734117313548,1.2260055594972,-0.450864820105377,0.843657173266869,-1.43204884051323,2022
"6972",29,"Lasse Keränen",67,6,35,65,63,74,20,4.97,2.44,-0.21,2.64,3,180,994,3,"Oulu2022_MPO",59.9161525642858,44.9521663262703,60.7915484166025,-0.737617070151856,1.00205681867507,0.339723321603869,0.623741594085742,0.458197117219079,-0.245278604165679,0.533428868048591,-0.516625214615533,2022
"6973",29,"Arttu Räsänen",68,6,37,74,47,71,17,9.66,-0.26,-1.5,1.24,5,180,978,3,"Oulu2022_MPO",64.8032681098765,38.6057198402119,45.2615221837783,-0.737617070151856,1.11812073918674,0.554845926506633,1.43836962429255,-0.658615162458192,-0.553657928075226,0.223200562830313,0.398798411282166,2022
"6974",29,"Tommi Fagerlund",67,11,37,59,61,88,0,5.15,2.26,3.81,-1.55,3,180,966,3,"Oulu2022_MPO",63.3084929100046,74.5689165945432,36.7648734565449,-0.737617070151856,1.00205681867507,0.554845926506633,0.0806562406145355,0.31859558225942,1.1938249074122,-1.5347598334066,-0.516625214615533,2022
"6975",32,"Elias Luukkonen",67,11,33,67,68,77,8,5.5,-0.09,-0.02,-0.07,2,181,996,3,"Oulu2022_MPO",64.1089635628244,51.2986128123288,51.0851838820111,-0.649660371113677,1.00205681867507,0.124600716701106,0.80477004524281,0.807200954618226,0.0631007197438671,-0.707484352824523,-0.974337027564383,2022
"6976",32,"Jaakko Kankare",55,7,35,57,65,90,13,1.12,5.28,5.83,-0.55,3,181,980,3,"Oulu2022_MPO",51.9632282309842,78.7998809185821,54.4331846308882,-0.649660371113677,-0.390710227465049,0.339723321603869,-0.100372210542533,0.597798652178738,1.3994111233519,-0.190437177460725,-0.516625214615533,2022
"6977",32,"Luukas Rokkanen",63,4,28,59,70,89,15,2.59,4.81,5.35,-0.54,4,181,1006,3,"Oulu2022_MPO",50.0251679429242,76.6843987565626,60.4820253718822,-0.649660371113677,0.537801136628361,-0.413205795555803,0.0806562406145355,0.946802489577885,1.29661801538205,0.0163816926847936,-0.0589134016666837,2022
"6978",32,"Mikael Räsänen",65,4,26,61,67,100,17,-1.03,8.44,8.05,0.39,4,181,992,3,"Oulu2022_MPO",52.0048046528029,99.954702538777,60.4539107045625,-0.649660371113677,0.769928977651714,-0.628328400458567,0.261684691771604,0.737400187138396,2.42734220305039,0.223200562830313,-0.0589134016666837,2022
"6979",36,"Jani Saukko",57,13,35,48,67,90,13,-1.7,4.1,4.57,-0.47,0,182,978,3,"Oulu2022_MPO",54.6572846931347,78.7998809185821,55.9524234829667,-0.561703672075498,-0.158582386441696,0.339723321603869,-0.915000240749342,0.737400187138396,1.3994111233519,-0.190437177460725,-1.88976065346208,2022
"6980",36,"Eemil Lampela",65,13,44,61,67,67,23,9.23,-3.83,-4.18,0.36,3,182,956,3,"Oulu2022_MPO",67.1430875845782,30.1437911921339,67.2061415369563,-0.561703672075498,0.769928977651714,1.30777504366631,0.261684691771604,0.737400187138396,-0.964830359954621,0.843657173266869,-0.516625214615533,2022
"6981",38,"Severi Saviniemi",68,7,33,67,67,76,4,6.02,-1.62,0.45,-2.07,3,183,1010,3,"Oulu2022_MPO",60.0597208575368,49.1831306503093,45.824077234376,-0.473746973037319,1.11812073918674,0.124600716701106,0.80477004524281,0.737400187138396,-0.0396923882259817,-1.12112209311556,-0.516625214615533,2022
"6982",38,"Jaani Oinas",63,4,30,57,50,83,29,1.89,5.51,2.54,2.97,6,183,981,3,"Oulu2022_MPO",50.3961017485021,63.9915057844457,61.0448421266834,-0.473746973037319,0.537801136628361,-0.19808319065304,-0.100372210542533,-0.449212860018704,0.67985936756296,1.46411378370343,0.856510224231015,2022
"6983",38,"Jooa Saari",55,7,35,59,62,85,22,1.19,5.21,3.84,1.37,5,183,992,3,"Oulu2022_MPO",52.8579252770034,68.2224701084847,62.2826726013613,-0.473746973037319,-0.390710227465049,0.339723321603869,0.0806562406145355,0.388396349739249,0.885445583502657,0.74024773819411,0.398798411282166,2022
"6984",41,"Erik Aalto",65,6,39,70,68,67,21,6.7,-5.29,-6.43,1.14,2,185,999,3,"Oulu2022_MPO",60.965629096872,30.1437911921339,65.7150173521976,-0.297833574960962,0.769928977651714,0.769968531409396,1.07631272197841,0.807200954618226,-0.964830359954621,0.63683830312135,-0.974337027564383,2022
"6985",41,"Eerik Illikainen",57,7,39,67,61,82,35,-1.09,6.5,2.31,4.19,6,185,972,3,"Oulu2022_MPO",60.0924167552712,61.8760236224262,76.1528866455085,-0.297833574960962,-0.158582386441696,0.769968531409396,0.80477004524281,0.31859558225942,0.577066259593111,2.08457039413998,0.856510224231015,2022
"6986",41,"Esa Salonen",58,7,39,65,64,76,5,7.27,-3.87,-0.66,-3.21,4,185,978,3,"Oulu2022_MPO",56.5283892722518,49.1831306503093,44.6705907616573,-0.297833574960962,-0.04251846593002,0.769968531409396,0.623741594085742,0.527997884698908,-0.0396923882259817,-1.0177126580428,-0.0589134016666837,2022
"6987",41,"Ville Ahokas",48,0,30,48,58,95,22,1.35,9.05,7.84,1.21,11,185,1011,3,"Oulu2022_MPO",35.5319166649811,89.3772917286796,59.2441948972044,-0.297833574960962,-1.20315767104678,-0.19808319065304,-0.915000240749342,0.109193279819931,1.91337666320115,0.74024773819411,3.14506928897526,2022
"6988",41,"Otto Lehtonen",72,11,52,78,36,60,8,11.56,-7.16,-6.49,-0.67,5,185,995,3,"Oulu2022_MPO",79.7635726449491,15.3354160579975,26.7773622487563,-0.297833574960962,1.58237642123345,2.16826546327736,1.80042652660669,-1.42642360473632,-1.68438211574356,-0.707484352824523,0.398798411282166,2022
"6989",41,"Topi Kuusisto",63,6,35,65,60,73,14,5.85,0.55,-0.68,1.23,7,185,993,3,"Oulu2022_MPO",57.2799102444644,42.8366841642508,51.7604593060911,-0.297833574960962,0.537801136628361,0.339723321603869,0.623741594085742,0.24879481477959,-0.348071712135528,-0.0870277423879659,1.31422203717986,2022
"6990",41,"Lauri Hämäläinen",62,7,33,50,33,82,35,-1.34,5.74,2.03,3.71,5,185,1004,3,"Oulu2022_MPO",51.4285015599777,61.8760236224262,54.8835427164106,-0.297833574960962,0.421737216116685,0.124600716701106,-0.733971789592274,-1.6358259071758,0.577066259593111,2.08457039413998,0.398798411282166,2022
"6991",48,"Pekka Hyvönen",60,6,30,57,56,74,30,4.3,2.1,-0.74,2.84,8,186,976,3,"Oulu2022_MPO",49.8599563608098,44.9521663262703,66.7279304883177,-0.209876875922783,0.189609375093333,-0.19808319065304,-0.100372210542533,-0.0304082551397275,-0.245278604165679,1.56752321877619,1.77193385012871,2022
"6992",48,"Ville Kankaanpää",65,6,37,52,33,80,36,-2.45,5.85,2.07,3.78,5,186,963,3,"Oulu2022_MPO",55.0455049849527,57.6450592983873,56.0089145218096,-0.209876875922783,0.769928977651714,0.554845926506633,-0.552943338435205,-1.6358259071758,0.371480043653413,2.18797982921274,0.398798411282166,2022
"6993",50,"Aapo Karhi",58,6,35,54,70,73,13,3.92,-2.52,-1.62,-0.9,4,187,989,3,"Oulu2022_MPO",48.730553230893,42.8366841642508,58.2312817610843,-0.121920176884605,-0.04251846593002,0.339723321603869,-0.371914887278136,0.946802489577885,-0.348071712135528,-0.190437177460725,-0.0589134016666837,2022
"6994",50,"Kasperi Koskela",55,7,24,46,60,79,22,-4.49,2.89,1.01,1.88,1,187,938,3,"Oulu2022_MPO",40.2918797587415,55.5295771363678,60.7634337492828,-0.121920176884605,-0.390710227465049,-0.84345100536133,-1.09602869190641,0.24879481477959,0.268686935683565,0.74024773819411,-1.43204884051323,2022
"6995",52,"Timi Huisman",58,9,33,61,60,80,14,-0.16,-0.43,1.81,-2.25,3,188,972,3,"Oulu2022_MPO",54.573853156683,57.6450592983873,51.7604593060911,-0.0339634778464259,-0.04251846593002,0.124600716701106,0.261684691771604,0.24879481477959,0.371480043653413,-0.0870277423879659,-0.516625214615533,2022
"6996",52,"Samuel Rekilä",55,4,28,48,48,84,11,0.19,3.21,3.58,-0.37,7,188,976,3,"Oulu2022_MPO",40.379337465451,66.1069879464652,39.2689107774237,-0.0339634778464259,-0.390710227465049,-0.413205795555803,-0.915000240749342,-0.588814394978363,0.782652475532808,-0.397256047606244,1.31422203717986,2022
"6997",52,"Kasperi Pakarinen",57,4,24,65,44,81,26,0.78,5.62,1.49,4.13,10,188,994,3,"Oulu2022_MPO",47.7837457011921,59.7605414604067,53.1110101542513,-0.0339634778464259,-0.158582386441696,-0.84345100536133,0.623741594085742,-0.868017464897681,0.474273151623262,1.15388547848515,2.68735747602641,2022
"6998",55,"Antti Turpeinen",72,4,28,65,61,74,12,-2.34,-0.26,-0.49,0.23,2,189,980,3,"Oulu2022_MPO",55.8614262348745,44.9521663262703,50.2693351213324,0.0539932211917529,1.58237642123345,-0.413205795555803,0.623741594085742,0.31859558225942,-0.245278604165679,-0.293846612533485,-0.974337027564383,2022
"6999",55,"Tomi Lehtonen",53,2,28,54,58,82,5,1.05,0.35,2.6,-2.25,6,189,978,3,"Oulu2022_MPO",39.176506987397,61.8760236224262,40.1128742054221,0.0539932211917529,-0.622838068488401,-0.413205795555803,-0.371914887278136,0.109193279819931,0.577066259593111,-1.0177126580428,0.856510224231015,2022
"7000",55,"Jukka Tyni",50,4,31,57,64,72,10,2.88,-3.48,-1.65,-1.83,4,189,974,3,"Oulu2022_MPO",41.4965443802536,40.7212020022313,50.2974497886521,0.0539932211917529,-0.97102983002343,-0.0905218882016579,-0.100372210542533,0.527997884698908,-0.450864820105377,-0.500665482679004,-0.0589134016666837,2022
"7001",55,"Onni Ruusunen",58,2,24,56,55,83,17,-4.59,1.99,3.09,-1.1,2,189,987,3,"Oulu2022_MPO",41.0205371010459,63.9915057844457,51.338477592092,0.0539932211917529,-0.04251846593002,-0.84345100536133,-0.190886436121068,-0.100209022619557,0.67985936756296,0.223200562830313,-0.974337027564383,2022
"7002",59,"Sauli Sumen",57,7,20,56,50,84,17,-6.8,3.2,3.06,0.14,2,190,959,3,"Oulu2022_MPO",43.8496064608144,66.1069879464652,47.5403804618959,0.141949920229932,-0.158582386441696,-1.27369621516686,-0.190886436121068,-0.449212860018704,0.782652475532808,0.223200562830313,-0.974337027564383,2022
"7003",60,"Matias Kalaoja",62,4,28,65,60,69,18,1.09,-1.69,-3.21,1.52,6,191,977,3,"Oulu2022_MPO",50.2758191433044,34.3747555161729,56.261946527687,0.22990661926811,0.421737216116685,-0.413205795555803,0.623741594085742,0.24879481477959,-0.759244144014923,0.326609997903072,0.856510224231015,2022
"7004",60,"Antti Toljamo",55,6,19,48,60,73,10,-3.63,0.03,-0.51,0.54,3,191,955,3,"Oulu2022_MPO",36.6275343394298,42.8366841642508,47.2589720844953,0.22990661926811,-0.390710227465049,-1.38125751761824,-0.915000240749342,0.24879481477959,-0.348071712135528,-0.500665482679004,-0.516625214615533,2022
"7005",62,"Antti Kotilainen",57,7,28,61,50,69,12,2.43,-4.02,-2.46,-1.56,6,192,1002,3,"Oulu2022_MPO",48.2314786607446,34.3747555161729,41.9135214349011,0.317863318306289,-0.158582386441696,-0.413205795555803,0.261684691771604,-0.449212860018704,-0.759244144014923,-0.293846612533485,0.856510224231015,2022
"7006",63,"Riku Annola",70,6,37,57,44,64,11,0.88,-5.48,-5.44,-0.04,4,193,950,3,"Oulu2022_MPO",56.4546157394842,23.7973447060754,36.2304330732669,0.405820017344468,1.3502485802101,0.554845926506633,-0.100372210542533,-0.868017464897681,-1.27320968386417,-0.397256047606244,-0.0589134016666837,2022
"7007",63,"Aku Tervo",42,9,26,43,56,77,15,-3.68,0.08,0.27,-0.19,5,193,959,3,"Oulu2022_MPO",34.4886968797525,51.2986128123288,49.8473534073333,0.405820017344468,-1.89954119411684,-0.628328400458567,-1.36757136864201,-0.0304082551397275,0.0631007197438671,0.0163816926847936,0.398798411282166,2022
"7008",63,"Leevi Isotalo",63,6,30,70,53,64,13,2.04,-5.64,-5.21,-0.44,5,193,989,3,"Oulu2022_MPO",54.998343784102,23.7973447060754,45.3177515184177,0.405820017344468,0.537801136628361,-0.19808319065304,1.07631272197841,-0.239810557579216,-1.27320968386417,-0.190437177460725,0.398798411282166,2022
"7009",63,"Tuukka Lappi",65,4,26,52,50,67,19,-2.87,-1.73,-2.53,0.8,4,193,963,3,"Oulu2022_MPO",44.7806675046832,30.1437911921339,49.7911240726938,0.405820017344468,0.769928977651714,-0.628328400458567,-0.552943338435205,-0.449212860018704,-0.964830359954621,0.430019432975832,-0.0589134016666837,2022
"7010",63,"Iikka Holmi",52,0,30,50,42,79,11,-5.57,-0.02,1.1,-1.12,3,193,964,3,"Oulu2022_MPO",35.7413276757567,55.5295771363678,34.7111942211884,0.405820017344468,-0.738901989000078,-0.19808319065304,-0.733971789592274,-1.00761899985734,0.268686935683565,-0.397256047606244,-0.516625214615533,2022
"7011",68,"Joni Kuusniemi",43,4,31,52,54,79,9,-4.66,-0.94,1.04,-1.98,4,194,986,3,"Oulu2022_MPO",36.376531019945,55.5295771363678,41.5758837228611,0.493776716382647,-1.78347727360516,-0.0905218882016579,-0.552943338435205,-0.170009790099386,0.268686935683565,-0.604074917751763,-0.0589134016666837,2022
